stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2204,22204,FERNWOOD RD & WINNEPEG RD,,39.020891,-77.13458,,,,,,0
2206,22206,FERNWOOD RD & DEMOCRACY BLVD,,39.023974,-77.135457,,,,,,0
2208,22208,FERNWOOD RD & ROCK SPRING DR,,39.025822,-77.13736,,,,,,0
2210,22210,FERNWOOD RD & MARRIOTT DR,,39.025764,-77.137779,,,,,,0
2216,22216,FERNWOOD RD & WINNEPEG RD,,39.020759,-77.13468,,,,,,0
2218,22218,FERNWOOD RD & GREYWOOD RD,,39.01865,-77.133655,,,,,,0
2220,22220,FERNWOOD RD & STONEHAM RD,,39.016944,-77.133191,,,,,,0
2222,22222,FERNWOOD RD & TUSCULUM RD,,39.015243,-77.133321,,,,,,0
2224,22224,FERNWOOD RD & MARYWOOD RD,,39.00941,-77.133307,,,,,,0
2226,22226,FERNWOOD RD & FERNWOOD PL,,39.008308,-77.133315,,,,,,0
2228,22228,FERRARA AVE & VEIRS MILL RD,,39.0527,-77.07711,,,,,,0
2230,22230,FERRARA AVE & FERRARA DR,,39.052666,-77.077469,,,,,,0
2232,22232,FERRARA DR & CHARLES RD,,39.051762,-77.084259,,,,,,0
2234,22234,FERRARA DR & SELFRIDGE RD,,39.052382,-77.080735,,,,,,0
2236,22236,FERRARA DR & FERRARA AVE,,39.052437,-77.078011,,,,,,0
2238,22238,FERRARA DR & SELFRIDGE RD,,39.052501,-77.080476,,,,,,0
2240,22240,FERRARA DR & CHARLES RD,,39.052108,-77.084001,,,,,,0
2242,22242,FERRARA DR & IDLEWOOD RD,,39.050819,-77.086578,,,,,,0
2248,22248,FIRSTFIELD RD & QUINCE ORCHARD BLVD,,39.142555,-77.224195,,,,,,0
2250,22250,FIRSTFIELD RD & CLOPPER RD,,39.143981,-77.223386,,,,,,0
2252,22252,FIRSTFIELD RD & CLOPPER RD,,39.14521,-77.221953,,,,,,0
2262,22262,FIRSTFIELD RD & QUINCE ORCHARD RD,,39.145494,-77.221356,,,,,,0
2264,22264,FIRSTFIELD RD & DIAMOND AVE,,39.145085,-77.222725,,,,,,0
2266,22266,FIRSTFIELD RD & CLOPPER RD,,39.143901,-77.223775,,,,,,0
2268,22268,FIRSTFIELD RD & CLOPPER RD,,39.143363,-77.224091,,,,,,0
2270,22270,FLEET ST & MARYLAND AVE,,39.080978,-77.150939,,,,,,0
2272,22272,FLEET ST & MARYLAND AVE,,39.081048,-77.150659,,,,,,0
2278,22278,FLOWER AVE & MAPLEWOOD AVE,,38.988125,-77.000661,,,,,,0
2280,22280,FLOWER AVE & KENNEBEC AVE,,38.989621,-77.001351,,,,,,0
2282,22282,FLOWER AVE & HOUSTON AVE,,38.990959,-77.001797,,,,,,0
2284,22284,FLOWER AVE & HUDSON AVE,,38.992475,-77.002158,,,,,,0
2285,22285,FLOWER AVE & WABASH AVE,,38.993644,-77.002136,,,,,,0
2286,22286,FLOWER AVE & @8415,,38.995057,-77.002485,,,,,,0
2288,22288,FLOWER AVE & DOMER AVE,,38.99668,-77.003149,,,,,,0
2290,22290,FLOWER AVE & PINEY BRANCH RD,,38.997774,-77.003376,,,,,,0
2292,22292,FLOWER AVE & ARLISS ST,,38.999619,-77.003869,,,,,,0
2294,22294,FLOWER AVE & PLYMOUTH ST,,39.001608,-77.004515,,,,,,0
2296,22296,FLOWER AVE & WAYNE AVE,,39.003475,-77.005653,,,,,,0
2298,22298,FLOWER AVE & SCHUYLER RD,,39.004562,-77.006265,,,,,,0
2300,22300,FLOWER AVE & MELBOURNE AVE,,39.006694,-77.007514,,,,,,0
2302,22302,FLOWER AVE & HAMILTON AVE,,39.008064,-77.008125,,,,,,0
2304,22304,FLOWER AVE & FRANKLIN AVE,,39.0102,-77.008129,,,,,,0
2306,22306,FLOWER AVE & HAMILTON AVE,,39.00835,-77.008278,,,,,,0
2308,22308,FLOWER AVE & MELBOURNE AVE,,39.006866,-77.007759,,,,,,0
2310,22310,FLOWER AVE & SCHUYLER RD,,39.004704,-77.006516,,,,,,0
2312,22312,FLOWER AVE & PLYMOUTH ST,,39.001563,-77.004637,,,,,,0
2314,22314,FLOWER AVE & HARTWELL ST,,38.999608,-77.003983,,,,,,0
2316,22316,FLOWER AVE & PINEY BRANCH RD,,38.997319,-77.0034,,,,,,0
2318,22318,FLOWER AVE & DOMER AVE,,38.996265,-77.003091,,,,,,0
2320,22320,FLOWER AVE & @8414,,38.995048,-77.002575,,,,,,0
2321,22321,FLOWER AVE & WABASH AVE,,38.993835,-77.00224,,,,,,0
2322,22322,FLOWER AVE & HUDSON AVE,,38.992633,-77.002234,,,,,,0
2324,22324,FLOWER AVE & HOUSTON AVE,,38.99121,-77.001961,,,,,,0
2326,22326,FLOWER AVE & KENNEBEC AVE,,38.989741,-77.001514,,,,,,0
2328,22328,FLOWER AVE & MAPLEWOOD AVE,,38.988055,-77.000745,,,,,,0
2334,22334,FLOWER HILL WAY & BLUE VIOLET LN,,39.166424,-77.173409,,,,,,0
2336,22336,FLOWER HILL WAY & BLUE VIOLET LN,FLOWER HILL WAY & BLUE VIOLET LA,39.164697,-77.174139,,,,,,0
2338,22338,FLOWER HILL WAY & FLOWER HILL TERR,,39.162834,-77.173798,,,,,,0
2340,22340,FLOWER HILL WAY & MOUNTAIN LAUREL LN,,39.161625,-77.172684,,,,,,0
2342,22342,FLOWER HILL WAY & TEA ROSE DR,,39.159187,-77.172127,,,,,,0
2344,22344,FLOWER HILL WAY & HALLMARK PL,,39.157427,-77.170804,,,,,,0
2346,22346,FLOWER HILL WAY & STREAMSIDE DR,,39.157235,-77.168609,,,,,,0
2348,22348,FLOWER HILL WAY & WHISPERING OAKS WAY,,39.157184,-77.166841,,,,,,0
2350,22350,FLOWER HILL WAY & WOODFIELD RD,,39.155864,-77.16518,,,,,,0
2354,22354,FLOWER HILL WAY & WASHINGTON GROVE LN,,39.154957,-77.163956,,,,,,0
2356,22356,FLOWER HILL WAY & WOODFIELD RD,,39.156162,-77.165176,,,,,,0
2358,22358,FLOWER HILL WAY & MOUNTIAN LAUREL LN,,39.157173,-77.166397,,,,,,0
2360,22360,FLOWER HILL WAY & STREAMSIDE DR,,39.157388,-77.168204,,,,,,0
2362,22362,FLOWER HILL WAY & HONEYLOCUST CIR,,39.157359,-77.170341,,,,,,0
2364,22364,FLOWER HILL WAY & TEA ROSE DR,,39.158363,-77.171844,,,,,,0
2366,22366,FLOWER HILL WAY & MOUNTAIN LAUREL LN,,39.161709,-77.172577,,,,,,0
2368,22368,FLOWER HILL WAY & FLOWER HILL TERR,,39.162731,-77.173504,,,,,,0
2370,22370,FLOWER HILL WAY & BLUE VIOLET LN,,39.164698,-77.174017,,,,,,0
2372,22372,FLOWER HILL WAY & BLUE VIOLET LN,,39.16623,-77.173336,,,,,,0
2374,22374,FOREST GLEN RD & GEORGIA AVE,,39.015557,-77.042181,,,,,,0
2376,22376,FOREST GLEN RD & FOREST GROVE RD,,39.015763,-77.039854,,,,,,0
2378,22378,FOREST GLEN RD & DAMERON DR,,39.015862,-77.036949,,,,,,0
2380,22380,FOREST GLEN RD & SLIGO CREEK,,39.016029,-77.03363,,,,,,0
2382,22382,FOREST GLEN RD & BEATTIE DR,,39.017163,-77.030725,,,,,,0
2384,22384,FOREST GLEN RD & REDDICK DR,,39.018331,-77.028435,,,,,,0
2386,22386,FOREST GLEN RD & PORTLAND RD,,39.017921,-77.025848,,,,,,0
2388,22388,FOREST GLEN RD & DALLAS AVE,,39.017586,-77.024063,,,,,,0
2390,22390,FOREST GLEN RD & BRUNETT AVE,,39.017197,-77.022017,,,,,,0
2392,22392,FOREST GLEN RD & RENFREW RD,,39.017759,-77.024375,,,,,,0
2394,22394,FOREST GLEN RD & PORTLAND RD,,39.018028,-77.025799,,,,,,0
2396,22396,FOREST GLEN RD & GODWIN DR,,39.018402,-77.0289,,,,,,0
2398,22398,FOREST GLEN RD & TENBROOK DR,,39.016872,-77.031292,,,,,,0
2400,22400,FOREST GLEN RD & SLIGO CREEK,,39.016186,-77.033172,,,,,,0
2402,22402,FOREST GLEN RD & DAMERON DR,,39.016033,-77.036552,,,,,,0
2404,22404,FOREST GLEN RD & FOREST GROVE RD,,39.015849,-77.040068,,,,,,0
2406,22406,FOREST GLEN RD & GEORGIA AVE,,39.015793,-77.041854,,,,,,0
2412,22412,FOREST GROVE DR & FOREST GLEN RD,,39.016003,-77.040092,,,,,,0
2414,22414,FOREST GROVE DR & SHERWOOD RD,,39.017563,-77.039487,,,,,,0
2416,22416,FOREST GROVE DR & BELVEDERE BLVD,,39.019428,-77.038953,,,,,,0
2418,22418,FOREST GROVE DR & BRISBANE ST,,39.020768,-77.037769,,,,,,0
2424,22424,FOREST GROVE DR & BRISBANE ST,,39.020775,-77.037979,,,,,,0
2426,22426,FOREST GROVE DR & BELVEDERE BLVD,,39.019386,-77.039138,,,,,,0
2430,22430,FOREST GROVE DR & FOREST GLEN RD,,39.015957,-77.040259,,,,,,0
2432,22432,FORSYTHE AVE & NEWCASTLE AVE,,39.012597,-77.061989,,,,,,0
2434,22434,FORSYTHE AVE & WILTON AVE,,39.011504,-77.05904,,,,,,0
2435,22435,FORSYTHE AVE & WOODSTOCK AVE,,39.011461,-77.058838,,,,,,0
2436,22436,FORSYTHE AVE & NEWCASTLE AVE,,39.012554,-77.062233,,,,,,0
2438,22438,FRANKLIN AVE & WORTH AVE,,39.008513,-77.016532,,,,,,0
2440,22440,FRANKLIN AVE & LEIGHTON AVE,,39.009048,-77.014359,,,,,,0
2442,22442,FRANKLIN AVE & CAROLINE AVE,,39.009301,-77.012824,,,,,,0
2444,22444,FRANKLIN AVE & WIRE AVE,,39.009772,-77.01072,,,,,,0
2446,22446,FRANKLIN AVE & FLOWER AVE,,39.010269,-77.008469,,,,,,0
2448,22448,E FRANKLIN AVE & EVERGREEN ST,,39.01055,-77.006848,,,,,,0
2450,22450,E FRANKLIN AVE & SEMINOLE ST,,39.010826,-77.005447,,,,,,0
2452,22452,E FRANKLIN AVE & GARWOOD ST,,39.011574,-77.003677,,,,,,0
2454,22454,E FRANKLIN AVE & GARWOOD ST,,39.011806,-77.003509,,,,,,0
2456,22456,E FRANKLIN AVE & SEMINOLE RD,,39.010877,-77.005561,,,,,,0
2458,22458,E FRANKLIN AVE & EVERGREEN ST,,39.01062,-77.006865,,,,,,0
2460,22460,FRANKLIN AVE & FLOWER AVE,,39.010372,-77.008446,,,,,,0
2462,22462,FRANKLIN AVE & WIRE AVE,,39.009885,-77.01072,,,,,,0
2464,22464,FRANKLIN AVE & CAROLINE AVE,,39.009423,-77.012497,,,,,,0
2466,22466,FRANKLIN AVE & LEIGHTON AVE,,39.009216,-77.014144,,,,,,0
2468,22468,FRANKLIN AVE & WORTH AVE,,39.008599,-77.016571,,,,,,0
2470,22470,FRANKLIN AVE & COLESVILLE RD,,39.00863,-77.017769,,,,,,0
2472,22472,HUNGERFORD DR & MANNAKEE ST,,39.097126,-77.153226,,,,,,0
2474,22474,HUNGERFORD DR & N CAMPUS DR,,39.100336,-77.154417,,,,,,0
2476,22476,FREDERICK RD & COLLEGE PKWY,,39.103748,-77.155991,,,,,,0
2478,22478,FREDERICK RD & GUDE DR,,39.107064,-77.158562,,,,,,0
2480,22480,FREDERICK RD & @15501,,39.109298,-77.159822,,,,,,0
2482,22482,FREDERICK RD & INDIANOLA DR,,39.112732,-77.161934,,,,,,0
2484,22484,FREDERICK RD & REDLAND RD,,39.115372,-77.165467,,,,,,0
2486,22486,FREDERICK RD & MIDWAY CENTER,,39.118429,-77.170668,,,,,,0
2490,22490,FREDERICK RD & SHADY GROVE RD,,39.123037,-77.177994,,,,,,0
2494,22494,S FREDERICK AVE & S WESTLAND DR,,39.126293,-77.182938,,,,,,0
2496,22496,S FREDERICK AVE & N WESTLAND DR,,39.127892,-77.184926,,,,,,0
2498,22498,S FREDERICK AVE & CENTRAL AVE,,39.130145,-77.186913,,,,,,0
2500,22500,S FREDERICK AVE & DEER PARK DR,,39.132622,-77.189064,,,,,,0
2502,22502,S FREDERICK AVE & DEER PARK DR,,39.133634,-77.189958,,,,,,0
2504,22504,S FREDERICK AVE & EDUCATION BLVD,,39.135853,-77.191902,,,,,,0
2506,22506,S FREDERICK AVE & SUMMIT AVE,,39.138523,-77.194664,,,,,,0
2508,22508,N FREDERICK AVE & BROOKS AVE,,39.143162,-77.200485,,,,,,0
2510,22510,N FREDERICK AVE & CHESTNUT ST,,39.144354,-77.201901,,,,,,0
2512,22512,N FREDERICK AVE & MONTGOMERY AVE,,39.146023,-77.203938,,,,,,0
2514,22514,N FREDERICK AVE & WHETSTONE DR,,39.147534,-77.20577,,,,,,0
2516,22516,N FREDERICK AVE & LAKEFOREST BLVD,,39.149735,-77.208349,,,,,,0
2518,22518,N FREDERICK AVE & LAKEFOREST BLVD,,39.150818,-77.209641,,,,,,0
2526,22526,N FREDERICK AVE & PROFESSIONAL DR,,39.164202,-77.226682,,,,,,0
2528,22528,FREDERICK RD & WHEATFIELD DR,,39.167797,-77.230026,,,,,,0
2530,22530,FREDERICK RD & HIGH POINT DR,,39.169119,-77.234121,,,,,,0
2532,22532,FREDERICK RD & PLUMMER DR,,39.171532,-77.235725,,,,,,0
2534,22534,FREDERICK RD & SCENERY DR,,39.175331,-77.237869,,,,,,0
2536,22536,FREDERICK RD & MAGNOLIA DR,,39.176568,-77.238251,,,,,,0
2538,22538,FREDERICK RD & GUNNERS BRANCH RD,,39.178677,-77.238297,,,,,,0
2540,22540,FREDERICK RD & @20010,,39.184123,-77.238959,,,,,,0
2542,22542,FREDERICK RD & APPLEDOWRE WAY,,39.185316,-77.239439,,,,,,0
2544,22544,FREDERICK RD & GUNNERS DR,,39.187481,-77.240349,,,,,,0
2546,22546,FREDERICK RD & OXBRIDGE DR,,39.190331,-77.2416,,,,,,0
2550,22550,FREDERICK RD & NEELSVILLE CHURCH RD,,39.194333,-77.243437,,,,,,0
2554,22554,FREDERICK RD & GREENRIDGE DR,,39.216309,-77.253484,,,,,,0
2556,22556,FREDERICK RD & LITTLE SENECA PKWY,,39.22298,-77.260511,,,,,,0
2560,22560,FREDERICK RD & SHAWNEE LN,,39.230019,-77.268387,,,,,,0
2592,22592,FREDERICK RD & SHAWNEE LN,,39.230146,-77.268367,,,,,,0
2594,22594,FREDERICK RD & RUNNING BROOK DR,,39.2253,-77.262878,,,,,,0
2598,22598,FREDERICK RD & OLD BALTIMORE RD,,39.216293,-77.253544,,,,,,0
2602,22602,FREDERICK RD & GERMANTOWN RD,,39.191694,-77.242571,,,,,,0
2604,22604,FREDERICK RD & OXBRIDGE DR,,39.189636,-77.241608,,,,,,0
2606,22606,FREDERICK RD & GUNNERS DR,,39.187542,-77.240667,,,,,,0
2608,22608,FREDERICK RD & APPLEDOWRE WAY,,39.185158,-77.239677,,,,,,0
2610,22610,FREDERICK RD & @20010,,39.184007,-77.239218,,,,,,0
2612,22612,FREDERICK RD & MIDDLEBROOK RD,,39.180307,-77.238629,,,,,,0
2614,22614,FREDERICK RD & ARCHDALE RD,,39.177333,-77.238707,,,,,,0
2616,22616,FREDERICK RD & GUNNERS BRANCH RD,,39.175643,-77.238201,,,,,,0
2618,22618,FREDERICK RD & PLUMMER DR,,39.171914,-77.236337,,,,,,0
2620,22620,FREDERICK RD & HIGH POINT DR,,39.168916,-77.234368,,,,,,0
2622,22622,FREDERICK RD & WHEATFIELD DR,,39.167983,-77.231144,,,,,,0
2624,22624,N FREDERICK AVE & PROFESSIONAL DR,,39.163201,-77.226226,,,,,,0
2632,22632,N FREDERICK AVE & LAKEFOREST BLVD,,39.15057,-77.20964,,,,,,0
2634,22634,N FREDERICK AVE & WHETSTONE DR,,39.147465,-77.206043,,,,,,0
2636,22636,N FREDERICK AVE & MONTGOMERY AVE,,39.145869,-77.204144,,,,,,0
2638,22638,N FREDERICK AVE & MARYLAND AVE,,39.144671,-77.202672,,,,,,0
2640,22640,N FREDERICK AVE & BROOKS AVE,,39.143188,-77.200851,,,,,,0
2642,22642,S FREDERICK AVE & CEDAR AVE,,39.139545,-77.196373,,,,,,0
2644,22644,S FREDERICK AVE & SUMMIT AVE,,39.137337,-77.193695,,,,,,0
2646,22646,S FREDERICK AVE & EDUCATION BLVD,,39.135603,-77.19196,,,,,,0
2648,22648,S FREDERICK AVE & DEER PARK RD,,39.132286,-77.189178,,,,,,0
2650,22650,S FREDERICK AVE & VIRGINIA DR,,39.130938,-77.187841,,,,,,0
2652,22652,S FREDERICK AVE & ROSEMONT DR,,39.128281,-77.185705,,,,,,0
2654,22654,S FREDERICK AVE & WESTLAND DR,,39.125636,-77.182524,,,,,,0
2656,22656,S FREDERICK AVE & O'NEILL DR,,39.124111,-77.180184,,,,,,0
2658,22658,FREDERICK RD & SHADY GROVE RD,,39.122133,-77.177273,,,,,,0
2660,22660,FREDERICK RD & REDLAND RD,,39.115144,-77.165731,,,,,,0
2662,22662,FREDERICK RD & WATKINS POND BLVD,,39.111968,-77.161627,,,,,,0
2664,22664,FREDERICK RD & @15,,39.109699,-77.160392,,,,,,0
2666,22666,FREDERICK RD & GUDE DR,,39.106428,-77.158333,,,,,,0
2668,22668,FREDERICK RD & COLLEGE PKWY,,39.10355,-77.156209,,,,,,0
2670,22670,HUNGERFORD DR & N CAMPUS DR,,39.100468,-77.154808,,,,,,0
2672,22672,HUNGERFORD DR & MANNAKEE ST,,39.096909,-77.153511,,,,,,0
2676,22676,FREDERICK AVE & MOORE DR,,39.094859,-77.146643,,,,,,0
2678,22678,FREDERICK AVE & HORNERS LN,,39.094878,-77.144782,,,,,,0
2680,22680,FREDERICK AVE & HORNERS LN,,39.095142,-77.14447,,,,,,0
2682,22682,FREDERICK AVE & MOORE DR,,39.094933,-77.145897,,,,,,0
2684,22684,FREDERICK AVE & DOUGLAS AVE,,39.095005,-77.147575,,,,,,0
2686,22686,FREDERICK AVE & LENMORE AVE,,39.094799,-77.149246,,,,,,0
2688,22688,FREYMAN DR & MEADOWBROOK LN,,38.995033,-77.060989,,,,,,0
2690,22690,FREYMAN DR & TERRACE DR,,38.996303,-77.05902,,,,,,0
2692,22692,FREYMAN DR & TERRACE DR,,38.996456,-77.059235,,,,,,0
2694,22694,FREYMAN DR & MEADOWBROOK LN,,38.994681,-77.061017,,,,,,0
2696,22696,FRIENDSHIP HEIGHTS STATION  & BAY C,,38.961506,-77.085217,,,,,,0
2700,22700,FRIENDSHIP HEIGHTS STATION  & BAY F,,38.96162,-77.085439,,,,,,0
2704,22704,GABEL ST & BREEWOOD RD,,39.03318,-77.025085,,,,,,0
2706,22706,GABEL ST & BREEWOOD RD,,39.033206,-77.025227,,,,,,0
2708,22708,GABEL ST & TENBROOK DR,,39.032737,-77.028249,,,,,,0
2710,22710,GAINSBOROUGH RD & SNUG HILL LN,,39.023381,-77.168004,,,,,,0
2712,22712,GAINSBOROUGH RD & SNUG HILL LN,,39.024435,-77.168063,,,,,,0
2714,22714,GAINSBOROUGH RD & WINSOR VIEW DR,,39.027421,-77.168972,,,,,,0
2716,22716,GAINSBOROUGH RD & TYLER TERR,,39.028835,-77.17023,,,,,,0
2718,22718,GAINSBOROUGH RD & BELLS MILL RD,,39.030396,-77.172531,,,,,,0
2720,22720,GAINSBOROUGH RD & HUNTER CREEK TR,,39.031746,-77.173084,,,,,,0
2722,22722,GAINSBOROUGH RD & CANDLELIGHT LN,,39.036048,-77.174096,,,,,,0
2726,22726,GAINSBOROUGH RD & TUCKERMAN LN,,39.040767,-77.172567,,,,,,0
2728,22728,GAINSBOROUGH RD & GEORGETOWNE DR,,39.044041,-77.171379,,,,,,0
2730,22730,GAINSBOROUGH RD & GEORGETOWNE DR,,39.043972,-77.171669,,,,,,0
2732,22732,GAINSBOROUGH RD & TUCKERMAN LN,,39.0414,-77.172947,,,,,,0
2734,22734,GAINSBOROUGH RD & FOX RUN,,39.040046,-77.172652,,,,,,0
2736,22736,GAINSBOROUGH RD & POWDER HORN DR,,39.035629,-77.174216,,,,,,0
2738,22738,GAINSBOROUGH RD & HUNTER CREEK TR,,39.031704,-77.173279,,,,,,0
2740,22740,GAINSBOROUGH RD & BELLS MILL RD,,39.030798,-77.172915,,,,,,0
2742,22742,GAINSBOROUGH RD & TYLER CT,,39.028526,-77.170078,,,,,,0
2744,22744,GAINSBOROUGH RD & WINDSOR VIEW DR,,39.027657,-77.16925,,,,,,0
2746,22746,GAINSBOROUGH RD & SNUG HILL LN,,39.02463,-77.168112,,,,,,0
2750,22750,GAINSBOROUGH RD & DEMOCRACY BLVD,,39.022701,-77.167892,,,,,,0
2751,22751,GAITHER RD & KING FARM BLVD,,39.111993,-77.175102,,,,,,0
2752,22752,GAITHER RD & @2097,,39.116717,-77.181638,,,,,,0
2754,22754,GAITHER RD & @2098,,39.116605,-77.181676,,,,,,0
2755,22755,GAITHER RD & KING FARM BLVD,,39.112587,-77.17569,,,,,,0
2756,22756,GARRETT PARK RD & BEACH DR,,39.041733,-77.087089,,,,,,0
2758,22758,GARRETT PARK RD & BEACH DR,,39.041771,-77.087377,,,,,,0
2790,22790,GEORGIA AVE & RANDOLPH RD,,39.058914,-77.049868,,,,,,0
2792,22792,GEORGIA AVE & NORBECK RD,,39.110637,-77.075589,,,,,,0
2794,22794,GEORGIA AVE & BATCHELLORS FOREST RD,,39.123654,-77.072941,,,,,,0
2796,22796,GEORGIA AVE & EMORY LN,,39.125877,-77.072174,,,,,,0
2798,22798,GEORGIA AVE & EMORY CHURCH RD,,39.130257,-77.070801,,,,,,0
2800,22800,GEORGIA AVE & OLD BALTIMORE RD,,39.135601,-77.069321,,,,,,0
2802,22802,GEORGIA AVE & OLD BALTIMORE RD,,39.137417,-77.06871,,,,,,0
2804,22804,GEORGIA AVE & CHERRY VALLEY DR,,39.138939,-77.068321,,,,,,0
2805,22805,GEORGIA AVE & PRINCE PHILLIP (S) DR,,39.142097,-77.067352,,,,,,0
2806,22806,GEORGIA AVE & PRINCE PHILIP DR,,39.143046,-77.067259,,,,,,0
2808,22808,GEORGIA AVE & KING WILLIAM DR,,39.145852,-77.066884,,,,,,0
2810,22810,GEORGIA AVE & QUEEN MARY DR,,39.148162,-77.066743,,,,,,0
2812,22812,GEORGIA AVE & SPARTAN RD,,39.150174,-77.066679,,,,,,0
2816,22816,GEORGIA AVE & HILLCREST AVE,,39.154389,-77.066757,,,,,,0
2818,22818,GEORGIA AVE & TIDEWATER CT,,39.156269,-77.066391,,,,,,0
2820,22820,GEORGIA AVE & OLNEY-LAYTONSVILLE RD,,39.152762,-77.066963,,,,,,0
2822,22822,GEORGIA AVE & MORNINGWOOD DR,,39.149434,-77.066969,,,,,,0
2824,22824,GEORGIA AVE & QUEEN MARY DR,,39.148559,-77.06704,,,,,,0
2826,22826,GEORGIA AVE & KING WILLIAM DR,,39.145564,-77.067304,,,,,,0
2828,22828,GEORGIA AVE & HINES RD,,39.142282,-77.067749,,,,,,0
2830,22830,GEORGIA AVE & CHERRY VALLEY DR,,39.138789,-77.068693,,,,,,0
2832,22832,GEORGIA AVE & OLD BALTIMORE RD,,39.136673,-77.069366,,,,,,0
2834,22834,GEORGIA AVE & STATION 40 DR,,39.134361,-77.070061,,,,,,0
2836,22836,GEORGIA AVE & SILO INN DR,,39.132309,-77.070684,,,,,,0
2838,22838,GEORGIA AVE & EMORY LN,,39.125804,-77.072691,,,,,,0
2840,22840,GEORGIA AVE & HILLCROFT DR,,39.123528,-77.073482,,,,,,0
2842,22842,GEORGIA AVE & RANDOLPH RD,,39.058563,-77.050335,,,,,,0
2862,22862,GEORGIA AVE & VEIRS MILL RD,,39.037148,-77.050381,,,,,,0
2876,22876,GERMANTOWN RD & ACCENT WAY,,39.168381,-77.279564,,,,,,0
2878,22878,GERMANTOWN RD & DAWSON FARM RD,,39.171816,-77.276895,,,,,,0
2880,22880,GERMANTOWN RD & GERMANTOWN MARC PARK & RIDE,,39.175062,-77.272468,,,,,,0
2884,22884,GERMANTOWN RD & WISTERIA DR,,39.177163,-77.269658,,,,,,0
2886,22886,GERMANTOWN RD & MIDDLEBROOK RD,,39.179192,-77.26664,,,,,,0
2892,22892,GERMANTOWN RD & GOLDENROD LN,,39.188652,-77.251259,,,,,,0
2902,22902,GERMANTOWN RD & CRYSTAL ROCK DR,,39.180879,-77.262904,,,,,,0
2904,22904,GERMANTOWN RD & MIDDLEBROOK RD,,39.178588,-77.267785,,,,,,0
2906,22906,GERMANTOWN RD & WISTERIA DR,,39.176865,-77.270132,,,,,,0
2908,22908,GERMANTOWN RD & BOWMAN MILL DR,,39.175251,-77.272352,,,,,,0
2910,22910,GERMANTOWN RD & DAWSON FARM RD,,39.171182,-77.27787,,,,,,0
2912,22912,GERMANTOWN RD & ACCENT WAY,,39.168934,-77.279607,,,,,,0
2913,22913,GERMANTOWN RD & CLOPPER RD,,39.166748,-77.281021,,,,,,0
2916,22916,GERMANTOWN MARC STATION  & PARKING LOT,,39.173503,-77.270558,,,,,,0
2918,22918,GIRARD ST & FEDERAL WAY,,39.142913,-77.18253,,,,,,0
2920,22920,GIRARD ST & GLORIA WAY,,39.144629,-77.18343,,,,,,0
2922,22922,GIRARD ST & VICTORY FARM DR,,39.146348,-77.184688,,,,,,0
2924,22924,GIRARD ST & LARKSPUR WAY,,39.147981,-77.185843,,,,,,0
2926,22926,GIRARD ST & WHETSTONE GLEN ST,,39.150028,-77.18924,,,,,,0
2928,22928,GIRARD ST & GOSHEN RD,,39.150495,-77.190841,,,,,,0
2930,22930,GIRARD ST & GOSHEN RD,,39.150293,-77.190906,,,,,,0
2932,22932,GIRARD ST & GOSHEN RD,,39.150666,-77.192098,,,,,,0
2934,22934,GIRARD ST & GOSHEN RD,,39.150868,-77.192201,,,,,,0
2936,22936,GIRARD ST & FOREST WALK,,39.149764,-77.18907,,,,,,0
2938,22938,GIRARD ST & LARKSPUR WAY,,39.148195,-77.186236,,,,,,0
2940,22940,GIRARD ST & VICTORY FARM DR,,39.14665,-77.185154,,,,,,0
2942,22942,GIRARD ST & FALLBROOK ST,,39.144697,-77.183932,,,,,,0
2944,22944,GIRARD ST & TEACHERS WAY,,39.142857,-77.182785,,,,,,0
2945,22945,GLEN RD & BEDFORDSHIRE AVE,,39.046933,-77.20332,,,,,,0
2946,22946,GLEN RD & BECKET ST,,39.046961,-77.201322,,,,,,0
2948,22948,GLEN RD & AMBLESIDE DR,,39.046997,-77.19893,,,,,,0
2950,22950,GLEN RD & FALLS RD,,39.046476,-77.192808,,,,,,0
2952,22952,GLEN RD & SPLIT TREE RD,,39.046852,-77.193871,,,,,,0
2954,22954,GLEN RD & AMBLESIDE DR,,39.047069,-77.199614,,,,,,0
2956,22956,GLEN RD & BECKET ST,,39.047028,-77.201904,,,,,,0
2957,22957,GLEN RD & BEDFORDSHIRE AVE,,39.047012,-77.203003,,,,,,0
2958,22958,GLEN MILL RD & MARIAN DR,,39.091909,-77.194387,,,,,,0
2960,22960,GLEN MILL RD & MARIAN DR,,39.091529,-77.19452,,,,,,0
2964,22964,GOLD MINE RD & HERITAGE HILLS DR,,39.168598,-77.065281,,,,,,0
2966,22966,MACARTHUR BLVD & GOLDSBORO RD,,38.968529,-77.138581,,,,,,0
2968,22968,GOLDSBORO RD & RANNOCH RD,,38.969439,-77.132735,,,,,,0
2970,22970,GOLDSBORO RD & GOLDLEAF DR,,38.970752,-77.129459,,,,,,0
2972,22972,GOLDSBORO RD & RED WING RD,,38.970954,-77.126054,,,,,,0
2974,22974,GOLDSBORO RD & HAVILAND DR,,38.972295,-77.122695,,,,,,0
2976,22976,GOLDSBORO RD & HAVILAND DR,,38.972533,-77.122662,,,,,,0
